# basecalls.tsv - one entry per run/flowcell
# run_id: A unique id for this run, it's best to avoid special characters
# enzyme: The case-sensitive name of the enzyme used, must be in biopython's list
# refgenome_ids: A comma-separated list of refgenome_ids, must match those provided in the references.tsv file
# biospecimen: An id for the sample (required if using the haplotype-aware version of the pipeline).
# fastq_path: Path to a fastq file containing the reads for this run. If a relative path is given then it is relative to the snakemake workdir
run_id	enzyme	refgenome_ids	biospecimen	fastq_path	fast5_directory	sequencing_summary_path
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_206_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_213_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_215_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_218_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_222_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_223_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_225_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_227_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_228_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_230_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_231_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_232_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_234_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_240_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_241_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_242_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_246_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_248_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_251_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_255_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_257_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_258_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_261_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_263_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_264_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_271_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_273_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_276_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_284_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_286_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_287_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_288_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_291_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_294_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_296_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_297_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_302_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_304_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_305_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_309_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_311_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_312_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_313_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_314_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_317_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_318_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_322_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_324_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_327_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_329_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_330_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_338_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_339_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_350_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_352_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_357_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_360_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_364_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_365_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_366_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_367_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_368_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_371_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_372_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_376_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_379_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_380_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_381_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_384_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_389_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_392_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_393_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_397_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_398_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_399_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_400_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_403_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_407_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_410_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_411_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_412_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_414_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_415_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_418_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_419_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_422_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_423_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
05abd15943451e65e1f58f17e75bb42bec8a59f7	NlaIII	Cavpor3.0	FAQ91555	../../02_basecalling/basecalling/pass/fastq_runid_05abd15943451e65e1f58f17e75bb42bec8a59f7_424_0.fastq.gz	../../02_basecalling/basecalling/workspace/	../../02_basecalling/basecalling/sequencing_summary.txt
